run_id,qid,sample,entity_id,entity_kind,entity_source,entity_name,role
baseline-01,storefront-tour-top-customer-spend,,measure:overview:customer_count,measure,overview,customer_count,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:customers.customer_count,measure,overview,customers.customer_count,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:margin_rate,measure,overview,margin_rate,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:order_item_count,measure,overview,order_item_count,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:orders_per_customer,measure,overview,orders_per_customer,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:percent_of_sales,measure,overview,percent_of_sales,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:return_rate,measure,overview,return_rate,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:total_margin,measure,overview,total_margin,returned
baseline-01,storefront-tour-top-customer-spend,,measure:overview:total_sales,measure,overview,total_sales,returned
baseline-01,storefront-tour-top-customer-spend,,measure:products:product_count,measure,products,product_count,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:avg_order_value,measure,scoped_orders,avg_order_value,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:customer_count,measure,scoped_orders,customer_count,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:customers.customer_count,measure,scoped_orders,customers.customer_count,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:margin_rate,measure,scoped_orders,margin_rate,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:order_item_count,measure,scoped_orders,order_item_count,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:orders_per_customer,measure,scoped_orders,orders_per_customer,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:percent_of_sales,measure,scoped_orders,percent_of_sales,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:return_rate,measure,scoped_orders,return_rate,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:total_margin,measure,scoped_orders,total_margin,returned
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:total_sales,measure,scoped_orders,total_sales,returned
baseline-01,storefront-tour-top-customer-spend,,source:brand_suggest:brand_suggest,source,brand_suggest,brand_suggest,returned
baseline-01,storefront-tour-top-customer-spend,,source:customers:customers,source,customers,customers,returned
baseline-01,storefront-tour-top-customer-spend,,source:order_items:order_items,source,order_items,order_items,returned
baseline-01,storefront-tour-top-customer-spend,,source:overview:overview,source,overview,overview,returned
baseline-01,storefront-tour-top-customer-spend,,source:products:products,source,products,products,returned
baseline-01,storefront-tour-top-customer-spend,,source:regions:regions,source,regions,regions,returned
baseline-01,storefront-tour-top-customer-spend,,source:scoped_orders:scoped_orders,source,scoped_orders,scoped_orders,returned
baseline-01,storefront-tour-top-customer-spend,,dimension:brand_suggest:brand,dimension,brand_suggest,brand,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:customers:full_name,dimension,customers,full_name,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:customers:signup_date,dimension,customers,signup_date,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:customer_id,dimension,order_items,customer_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:customers.city,dimension,order_items,customers.city,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:customers.full_name,dimension,order_items,customers.full_name,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:customers.signup_date,dimension,order_items,customers.signup_date,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:customers.state,dimension,order_items,customers.state,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:order_id,dimension,order_items,order_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:product_id,dimension,order_items,product_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:products.brand,dimension,order_items,products.brand,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:order_items:products.name,dimension,order_items,products.name,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:customer_id,dimension,overview,customer_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:customers.city,dimension,overview,customers.city,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:customers.customer_id,dimension,overview,customers.customer_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:customers.full_name,dimension,overview,customers.full_name,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:customers.signup_date,dimension,overview,customers.signup_date,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:customers.state,dimension,overview,customers.state,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:order_id,dimension,overview,order_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:product_id,dimension,overview,product_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:products.brand,dimension,overview,products.brand,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:overview:products.name,dimension,overview,products.name,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:products:brand,dimension,products,brand,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:products:category,dimension,products,category,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:products:name,dimension,products,name,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:products:product_id,dimension,products,product_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:customer_id,dimension,scoped_orders,customer_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:customers.city,dimension,scoped_orders,customers.city,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:customers.customer_id,dimension,scoped_orders,customers.customer_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:customers.full_name,dimension,scoped_orders,customers.full_name,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:customers.signup_date,dimension,scoped_orders,customers.signup_date,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:customers.state,dimension,scoped_orders,customers.state,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:order_id,dimension,scoped_orders,order_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:product_id,dimension,scoped_orders,product_id,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:products.brand,dimension,scoped_orders,products.brand,noise
baseline-01,storefront-tour-top-customer-spend,,dimension:scoped_orders:products.name,dimension,scoped_orders,products.name,noise
baseline-01,storefront-tour-top-customer-spend,,measure:customers:customer_count,measure,customers,customer_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:avg_order_value,measure,order_items,avg_order_value,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:customer_count,measure,order_items,customer_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:customers.customer_count,measure,order_items,customers.customer_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:margin_rate,measure,order_items,margin_rate,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:order_item_count,measure,order_items,order_item_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:orders_per_customer,measure,order_items,orders_per_customer,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:percent_of_sales,measure,order_items,percent_of_sales,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:return_rate,measure,order_items,return_rate,noise
baseline-01,storefront-tour-top-customer-spend,,measure:order_items:total_margin,measure,order_items,total_margin,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:avg_order_value,measure,overview,avg_order_value,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:customer_count,measure,overview,customer_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:customers.customer_count,measure,overview,customers.customer_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:margin_rate,measure,overview,margin_rate,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:order_item_count,measure,overview,order_item_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:orders_per_customer,measure,overview,orders_per_customer,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:percent_of_sales,measure,overview,percent_of_sales,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:return_rate,measure,overview,return_rate,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:total_margin,measure,overview,total_margin,noise
baseline-01,storefront-tour-top-customer-spend,,measure:overview:total_sales,measure,overview,total_sales,noise
baseline-01,storefront-tour-top-customer-spend,,measure:products:product_count,measure,products,product_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:avg_order_value,measure,scoped_orders,avg_order_value,noise
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:customer_count,measure,scoped_orders,customer_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:customers.customer_count,measure,scoped_orders,customers.customer_count,noise
baseline-01,storefront-tour-top-customer-spend,,measure:scoped_orders:margin_rate,measure,scoped_orders,margin_rate,noise
